# Total Contact Count
# simtime, linkContactCount
26100.000000, 201
26200.000000, 201
26300.000000, 203
26400.000000, 203
26500.000000, 203
26600.000000, 203
26700.000000, 203
26800.000000, 203
26900.000000, 203
27000.000000, 203
27100.000000, 205
27200.000000, 205
27300.000000, 205
27400.000000, 205
27500.000000, 205
27600.000000, 205
27700.000000, 205
27800.000000, 207
27900.000000, 207
28000.000000, 207
28100.000000, 207
28200.000000, 207
28300.000000, 208
28400.000000, 208
28500.000000, 208
28600.000000, 208
28700.000000, 208
28800.000000, 208
28900.000000, 210
29000.000000, 210
29100.000000, 210
29200.000000, 210
29300.000000, 212
29400.000000, 212
29500.000000, 212
29600.000000, 212
29700.000000, 212
29800.000000, 212
29900.000000, 212
30000.000000, 212
30100.000000, 212
30200.000000, 212
30300.000000, 216
30400.000000, 218
30500.000000, 218
30600.000000, 218
30700.000000, 218
30800.000000, 218
30900.000000, 218
31000.000000, 218
31100.000000, 218
31200.000000, 218
31300.000000, 218
31400.000000, 218
31500.000000, 218
31600.000000, 218
31700.000000, 218
31800.000000, 218
31900.000000, 218
32000.000000, 222
32100.000000, 222
32200.000000, 222
32300.000000, 222
32400.000000, 222
32500.000000, 222
32600.000000, 222
32700.000000, 222
32800.000000, 222
32900.000000, 224
33000.000000, 226
33100.000000, 226
33200.000000, 226
33300.000000, 226
33400.000000, 226
33500.000000, 226
33600.000000, 226
33700.000000, 228
33800.000000, 228
33900.000000, 228
34000.000000, 228
34100.000000, 228
34200.000000, 228
34300.000000, 228
34400.000000, 228
34500.000000, 231
34600.000000, 231
34700.000000, 231
34800.000000, 231
34900.000000, 231
35000.000000, 231
35100.000000, 231
35200.000000, 231
35300.000000, 233
35400.000000, 233
35500.000000, 233
35600.000000, 233
35700.000000, 233
35800.000000, 233
35900.000000, 233
36000.000000, 235
36100.000000, 235
36200.000000, 235
36300.000000, 235
36400.000000, 235
36500.000000, 235
36600.000000, 235
36700.000000, 235
36800.000000, 235
36900.000000, 235
37000.000000, 235
37100.000000, 235
37200.000000, 235
37300.000000, 238
37400.000000, 238
37500.000000, 238
37600.000000, 238
37700.000000, 238
37800.000000, 238
37900.000000, 238
38000.000000, 238
38100.000000, 238
38200.000000, 238
38300.000000, 238
38400.000000, 238
38500.000000, 238
38600.000000, 238
38700.000000, 238
38800.000000, 238
38900.000000, 238
39000.000000, 242
39100.000000, 244
39200.000000, 246
39300.000000, 248
39400.000000, 251
39500.000000, 251
39600.000000, 251
39700.000000, 251
39800.000000, 251
39900.000000, 251
40000.000000, 251
40100.000000, 251
40200.000000, 255
40300.000000, 255
40400.000000, 255
40500.000000, 257
40600.000000, 257
40700.000000, 257
40800.000000, 257
40900.000000, 257
41000.000000, 258
41100.000000, 258
41200.000000, 258
41300.000000, 260
41400.000000, 264
41500.000000, 264
41600.000000, 264
41700.000000, 265
41800.000000, 265
41900.000000, 265
42000.000000, 265
42100.000000, 267
42200.000000, 267
42300.000000, 267
42400.000000, 267
42500.000000, 267
42600.000000, 267
42700.000000, 267
42800.000000, 267
42900.000000, 267
43000.000000, 267
43100.000000, 267
43200.000000, 267
43300.000000, 269
43400.000000, 269
43500.000000, 269
43600.000000, 271
43700.000000, 271
43800.000000, 271
43900.000000, 271
44000.000000, 273
44100.000000, 273
44200.000000, 273
44300.000000, 273
44400.000000, 273
44500.000000, 273
44600.000000, 274
44700.000000, 278
44800.000000, 280
44900.000000, 282
45000.000000, 282
45100.000000, 282
45200.000000, 282
45300.000000, 286
45400.000000, 286
45500.000000, 286
45600.000000, 286
45700.000000, 288
45800.000000, 288
45900.000000, 288
46000.000000, 288
46100.000000, 290
46200.000000, 292
46300.000000, 292
46400.000000, 292
46500.000000, 293
46600.000000, 295
46700.000000, 295
46800.000000, 295
46900.000000, 295
47000.000000, 295
47100.000000, 297
47200.000000, 297
47300.000000, 297
47400.000000, 297
47500.000000, 297
47600.000000, 297
47700.000000, 297
47800.000000, 297
47900.000000, 297
48000.000000, 301
48100.000000, 301
48200.000000, 304
48300.000000, 304
48400.000000, 304
48500.000000, 304
48600.000000, 304
48700.000000, 304
48800.000000, 304
48900.000000, 304
49000.000000, 304
49100.000000, 304
49200.000000, 304
49300.000000, 304
49400.000000, 304
49500.000000, 304
49600.000000, 304
49700.000000, 304
49800.000000, 304
49900.000000, 304
50000.000000, 304
50100.000000, 306
50200.000000, 306
50300.000000, 306
50400.000000, 306
50500.000000, 306
50600.000000, 306
50700.000000, 306
50800.000000, 306
50900.000000, 306
51000.000000, 306
51100.000000, 306
51200.000000, 306
51300.000000, 306
51400.000000, 306
51500.000000, 308
51600.000000, 308
51700.000000, 308
51800.000000, 308
51900.000000, 308
52000.000000, 308
52100.000000, 308
52200.000000, 308
52300.000000, 308
52400.000000, 308
52500.000000, 309
52600.000000, 309
52700.000000, 309
52800.000000, 309
52900.000000, 309
53000.000000, 309
53100.000000, 309
53200.000000, 309
53300.000000, 309
53400.000000, 309
53500.000000, 309
53600.000000, 309
53700.000000, 309
53800.000000, 309
53900.000000, 309
54000.000000, 309
54100.000000, 309
54200.000000, 309
54300.000000, 309
54400.000000, 311
54500.000000, 311
54600.000000, 311
54700.000000, 313
54800.000000, 313
54900.000000, 313
55000.000000, 313
55100.000000, 313
55200.000000, 313
55300.000000, 313
55400.000000, 313
55500.000000, 313
55600.000000, 313
55700.000000, 313
55800.000000, 313
55900.000000, 313
56000.000000, 313
56100.000000, 313
56200.000000, 313
56300.000000, 313
56400.000000, 313
56500.000000, 313
56600.000000, 313
56700.000000, 313
56800.000000, 313
56900.000000, 313
57000.000000, 313
57100.000000, 313
57200.000000, 313
57300.000000, 313
57400.000000, 313
57500.000000, 314
57600.000000, 314
57700.000000, 314
57800.000000, 314
57900.000000, 314
58000.000000, 314
58100.000000, 314
58200.000000, 314
58300.000000, 314
58400.000000, 314
58500.000000, 314
58600.000000, 314
58700.000000, 316
58800.000000, 316
58900.000000, 316
59000.000000, 316
59100.000000, 316
59200.000000, 316
59300.000000, 316
59400.000000, 316
59500.000000, 316
59600.000000, 316
59700.000000, 316
59800.000000, 316
59900.000000, 316
60000.000000, 316
60100.000000, 316
60200.000000, 316
60300.000000, 316
60400.000000, 318
60500.000000, 320
60600.000000, 320
60700.000000, 320
60800.000000, 320
60900.000000, 320
61000.000000, 320
61100.000000, 320
61200.000000, 320
61300.000000, 320
61400.000000, 320
61500.000000, 320
61600.000000, 320
61700.000000, 320
61800.000000, 320
61900.000000, 320
62000.000000, 320
62100.000000, 320
62200.000000, 321
62300.000000, 321
62400.000000, 321
62500.000000, 323
62600.000000, 323
62700.000000, 323
62800.000000, 325
62900.000000, 325
63000.000000, 326
63100.000000, 326
63200.000000, 326
63300.000000, 326
63400.000000, 328
63500.000000, 328
63600.000000, 328
63700.000000, 330
63800.000000, 330
63900.000000, 330
64000.000000, 330
64100.000000, 330
64200.000000, 330
64300.000000, 330
64400.000000, 330
64500.000000, 330
64600.000000, 330
64700.000000, 330
64800.000000, 330
64900.000000, 330
65000.000000, 332
65100.000000, 332
65200.000000, 334
65300.000000, 334
65400.000000, 334
65500.000000, 334
65600.000000, 334
65700.000000, 334
65800.000000, 336
65900.000000, 336
66000.000000, 336
66100.000000, 336
66200.000000, 336
66300.000000, 336
66400.000000, 336
66500.000000, 336
66600.000000, 338
66700.000000, 338
66800.000000, 338
66900.000000, 338
67000.000000, 340
67100.000000, 340
67200.000000, 340
67300.000000, 341
67400.000000, 341
67500.000000, 341
67600.000000, 341
67700.000000, 341
67800.000000, 342
67900.000000, 342
68000.000000, 342
68100.000000, 342
68200.000000, 342
68300.000000, 345
68400.000000, 345
68500.000000, 345
68600.000000, 345
68700.000000, 345
68800.000000, 345
68900.000000, 345
69000.000000, 345
69100.000000, 347
69200.000000, 347
69300.000000, 347
69400.000000, 349
69500.000000, 352
69600.000000, 352
69700.000000, 352
69800.000000, 352
69900.000000, 352
70000.000000, 352
70100.000000, 352
70200.000000, 354
70300.000000, 356
70400.000000, 358
70500.000000, 358
70600.000000, 358
70700.000000, 358
70800.000000, 360
70900.000000, 360
71000.000000, 360
71100.000000, 361
71200.000000, 361
71300.000000, 361
71400.000000, 361
71500.000000, 361
71600.000000, 361
71700.000000, 361
71800.000000, 364
71900.000000, 364
72000.000000, 364
72100.000000, 364
72200.000000, 364
72300.000000, 364
72400.000000, 364
72500.000000, 364
72600.000000, 364
72700.000000, 364
72800.000000, 368
72900.000000, 372
73000.000000, 376
73100.000000, 379
73200.000000, 383
73300.000000, 383
73400.000000, 385
73500.000000, 386
73600.000000, 386
73700.000000, 386
73800.000000, 388
73900.000000, 388
74000.000000, 390
74100.000000, 390
74200.000000, 392
74300.000000, 392
74400.000000, 392
74500.000000, 395
74600.000000, 395
74700.000000, 397
74800.000000, 397
74900.000000, 401
75000.000000, 401
75100.000000, 403
75200.000000, 403
75300.000000, 405
75400.000000, 406
75500.000000, 406
75600.000000, 406
75700.000000, 406
75800.000000, 408
75900.000000, 408
76000.000000, 409
76100.000000, 411
76200.000000, 411
76300.000000, 411
76400.000000, 411
76500.000000, 413
76600.000000, 413
76700.000000, 417
76800.000000, 417
76900.000000, 419
77000.000000, 419
77100.000000, 421
77200.000000, 421
77300.000000, 421
77400.000000, 421
77500.000000, 421
77600.000000, 423
77700.000000, 423
77800.000000, 425
77900.000000, 425
78000.000000, 425
78100.000000, 427
78200.000000, 427
78300.000000, 427
78400.000000, 427
78500.000000, 429
78600.000000, 429
78700.000000, 431
78800.000000, 432
78900.000000, 432
79000.000000, 434
79100.000000, 436
79200.000000, 438
79300.000000, 438
79400.000000, 440
79500.000000, 442
79600.000000, 442
79700.000000, 442
79800.000000, 442
79900.000000, 442
80000.000000, 442
80100.000000, 442
80200.000000, 442
80300.000000, 442
80400.000000, 444
80500.000000, 444
80600.000000, 446
80700.000000, 446
80800.000000, 446
80900.000000, 446
81000.000000, 446
81100.000000, 446
81200.000000, 446
81300.000000, 446
81400.000000, 446
81500.000000, 446
81600.000000, 446
81700.000000, 448
81800.000000, 448
81900.000000, 448
82000.000000, 448
82100.000000, 448
82200.000000, 448
82300.000000, 450
82400.000000, 450
82500.000000, 450
82600.000000, 452
82700.000000, 452
82800.000000, 452
82900.000000, 454
83000.000000, 454
83100.000000, 454
83200.000000, 454
83300.000000, 454
83400.000000, 456
83500.000000, 456
83600.000000, 459
83700.000000, 459
83800.000000, 459
83900.000000, 462
84000.000000, 462
84100.000000, 466
84200.000000, 466
84300.000000, 466
84400.000000, 468
84500.000000, 468
84600.000000, 471
84700.000000, 471
84800.000000, 471
84900.000000, 471
85000.000000, 471
85100.000000, 471
85200.000000, 473
85300.000000, 473
85400.000000, 473
85500.000000, 473
85600.000000, 473
85700.000000, 473
85800.000000, 475
85900.000000, 475
86000.000000, 475
86100.000000, 477
86200.000000, 481
86300.000000, 481
86400.000000, 483
86500.000000, 485
86600.000000, 485
86700.000000, 485
86800.000000, 485
86900.000000, 486
87000.000000, 487
87100.000000, 489
87200.000000, 489
87300.000000, 489
87400.000000, 491
87500.000000, 491
87600.000000, 493
87700.000000, 497
87800.000000, 497
87900.000000, 499
88000.000000, 499
88100.000000, 499
88200.000000, 499
88300.000000, 499
88400.000000, 501
88500.000000, 501
88600.000000, 501
88700.000000, 501
88800.000000, 501
88900.000000, 501
89000.000000, 503
89100.000000, 505
89200.000000, 505
89300.000000, 505
89400.000000, 505
89500.000000, 505
89600.000000, 505
89700.000000, 505
89800.000000, 505
89900.000000, 505
90000.000000, 507
90100.000000, 507
90200.000000, 507
90300.000000, 507
90400.000000, 507
90500.000000, 507
90600.000000, 507
90700.000000, 507
90800.000000, 507
90900.000000, 509
91000.000000, 509
91100.000000, 509
91200.000000, 511
91300.000000, 511
91400.000000, 511
91500.000000, 511
91600.000000, 511
91700.000000, 511
91800.000000, 511
91900.000000, 515
92000.000000, 515
92100.000000, 515
92200.000000, 517
92300.000000, 517
92400.000000, 517
92500.000000, 517
92600.000000, 519
92700.000000, 523
92800.000000, 523
92900.000000, 523
93000.000000, 525
93100.000000, 525
93200.000000, 525
93300.000000, 526
93400.000000, 526
93500.000000, 526
93600.000000, 526
93700.000000, 526
93800.000000, 528
93900.000000, 528
94000.000000, 528
94100.000000, 530
94200.000000, 530
94300.000000, 530
94400.000000, 530
94500.000000, 530
94600.000000, 533
94700.000000, 533
94800.000000, 534
94900.000000, 534
95000.000000, 536
95100.000000, 536
95200.000000, 536
95300.000000, 538
95400.000000, 538
95500.000000, 538
95600.000000, 540
95700.000000, 542
95800.000000, 542
95900.000000, 544
96000.000000, 544
96100.000000, 544
96200.000000, 544
96300.000000, 548
96400.000000, 552
96500.000000, 554
96600.000000, 556
96700.000000, 556
96800.000000, 556
96900.000000, 556
97000.000000, 556
97100.000000, 558
97200.000000, 562
97300.000000, 564
97400.000000, 564
97500.000000, 564
97600.000000, 567
97700.000000, 567
97800.000000, 567
97900.000000, 567
98000.000000, 569
98100.000000, 572
98200.000000, 572
98300.000000, 572
98400.000000, 572
98500.000000, 572
98600.000000, 574
98700.000000, 574
98800.000000, 576
98900.000000, 576
99000.000000, 578
99100.000000, 580
99200.000000, 582
99300.000000, 582
99400.000000, 582
99500.000000, 584
99600.000000, 584
99700.000000, 586
99800.000000, 586
99900.000000, 588
100000.000000, 588
100100.000000, 590
100200.000000, 592
100300.000000, 592
100400.000000, 592
100500.000000, 592
100600.000000, 592
100700.000000, 592
100800.000000, 595
100900.000000, 595
101000.000000, 595
101100.000000, 596
101200.000000, 596
101300.000000, 598
101400.000000, 598
101500.000000, 598
101600.000000, 600
101700.000000, 600
101800.000000, 602
101900.000000, 602
102000.000000, 602
102100.000000, 602
102200.000000, 602
102300.000000, 602
102400.000000, 604
102500.000000, 606
102600.000000, 606
102700.000000, 606
102800.000000, 608
102900.000000, 608
103000.000000, 610
103100.000000, 610
103200.000000, 610
103300.000000, 610
103400.000000, 610
103500.000000, 612
103600.000000, 612
103700.000000, 612
103800.000000, 614
103900.000000, 614
104000.000000, 614
104100.000000, 614
104200.000000, 614
104300.000000, 614
104400.000000, 618
104500.000000, 618
104600.000000, 622
104700.000000, 622
104800.000000, 622
104900.000000, 624
105000.000000, 624
105100.000000, 626
105200.000000, 626
105300.000000, 626
105400.000000, 630
105500.000000, 630
105600.000000, 634
105700.000000, 634
105800.000000, 634
105900.000000, 634
106000.000000, 634
106100.000000, 636
106200.000000, 636
106300.000000, 636
106400.000000, 637
106500.000000, 637
106600.000000, 637
106700.000000, 637
106800.000000, 637
106900.000000, 639
107000.000000, 641
107100.000000, 641
107200.000000, 641
107300.000000, 642
107400.000000, 644
107500.000000, 646
107600.000000, 646
107700.000000, 648
107800.000000, 648
107900.000000, 650
108000.000000, 652
108100.000000, 654
108200.000000, 654
108300.000000, 654
108400.000000, 656
108500.000000, 658
108600.000000, 658
108700.000000, 662
108800.000000, 662
108900.000000, 662
109000.000000, 662
109100.000000, 662
109200.000000, 664
109300.000000, 664
109400.000000, 664
109500.000000, 666
109600.000000, 666
109700.000000, 666
109800.000000, 666
109900.000000, 666
110000.000000, 668
110100.000000, 670
110200.000000, 672
110300.000000, 672
110400.000000, 672
110500.000000, 672
110600.000000, 672
110700.000000, 672
110800.000000, 674
110900.000000, 678
111000.000000, 680
111100.000000, 680
111200.000000, 681
111300.000000, 683
111400.000000, 683
111500.000000, 683
111600.000000, 683
111700.000000, 683
111800.000000, 683
111900.000000, 683
112000.000000, 685
112100.000000, 687
112200.000000, 687
112300.000000, 689
112400.000000, 689
112500.000000, 691
112600.000000, 691
112700.000000, 693
112800.000000, 693
112900.000000, 693
113000.000000, 693
113100.000000, 693
113200.000000, 693
113300.000000, 693
113400.000000, 695
113500.000000, 697
113600.000000, 699
113700.000000, 699
113800.000000, 701
113900.000000, 701
114000.000000, 702
114100.000000, 706
114200.000000, 706
114300.000000, 706
114400.000000, 708
114500.000000, 708
114600.000000, 708
114700.000000, 708
114800.000000, 708
114900.000000, 708
115000.000000, 708
115100.000000, 708
115200.000000, 708
115300.000000, 708
115400.000000, 708
115500.000000, 710
115600.000000, 710
115700.000000, 712
115800.000000, 712
115900.000000, 712
116000.000000, 712
116100.000000, 714
116200.000000, 716
116300.000000, 716
116400.000000, 716
116500.000000, 716
116600.000000, 716
116700.000000, 718
116800.000000, 718
116900.000000, 718
117000.000000, 720
117100.000000, 724
117200.000000, 726
117300.000000, 726
117400.000000, 728
117500.000000, 728
117600.000000, 728
117700.000000, 728
117800.000000, 728
117900.000000, 728
118000.000000, 728
118100.000000, 728
118200.000000, 730
118300.000000, 730
118400.000000, 730
118500.000000, 730
118600.000000, 730
118700.000000, 730
118800.000000, 730
118900.000000, 730
119000.000000, 730
119100.000000, 730
119200.000000, 732
119300.000000, 732
119400.000000, 732
119500.000000, 732
119600.000000, 732
119700.000000, 732
119800.000000, 732
119900.000000, 732
120000.000000, 732
120100.000000, 732
120200.000000, 732
120300.000000, 732
120400.000000, 734
120500.000000, 736
120600.000000, 736
120700.000000, 736
120800.000000, 736
120900.000000, 736
121000.000000, 738
121100.000000, 738
121200.000000, 738
121300.000000, 738
121400.000000, 738
121500.000000, 738
121600.000000, 738
121700.000000, 738
121800.000000, 738
121900.000000, 740
122000.000000, 740
122100.000000, 740
122200.000000, 740
122300.000000, 740
122400.000000, 740
122500.000000, 740
122600.000000, 740
122700.000000, 740
122800.000000, 740
122900.000000, 742
123000.000000, 744
123100.000000, 745
123200.000000, 745
123300.000000, 747
123400.000000, 747
123500.000000, 747
123600.000000, 747
123700.000000, 749
123800.000000, 750
123900.000000, 750
124000.000000, 750
124100.000000, 750
124200.000000, 750
124300.000000, 750
124400.000000, 750
124500.000000, 750
124600.000000, 750
124700.000000, 752
124800.000000, 752
124900.000000, 752
125000.000000, 752
125100.000000, 752
125200.000000, 752
125300.000000, 752
125400.000000, 752
125500.000000, 754
125600.000000, 756
125700.000000, 756
125800.000000, 756
125900.000000, 756
126000.000000, 756
126100.000000, 756
126200.000000, 756
126300.000000, 756
126400.000000, 756
126500.000000, 756
126600.000000, 756
126700.000000, 756
126800.000000, 756
126900.000000, 756
127000.000000, 756
127100.000000, 758
127200.000000, 758
127300.000000, 758
127400.000000, 758
127500.000000, 758
127600.000000, 758
127700.000000, 758
127800.000000, 758
127900.000000, 764
128000.000000, 764
128100.000000, 764
128200.000000, 764
128300.000000, 764
128400.000000, 764
128500.000000, 764
128600.000000, 764
128700.000000, 764
128800.000000, 764
128900.000000, 764
129000.000000, 764
129100.000000, 764
129200.000000, 764
129300.000000, 764
129400.000000, 764
129500.000000, 764
129600.000000, 764
129700.000000, 764
129800.000000, 765
129900.000000, 765
130000.000000, 765
130100.000000, 765
130200.000000, 765
130300.000000, 767
130400.000000, 769
130500.000000, 771
130600.000000, 773
130700.000000, 773
130800.000000, 773
130900.000000, 773
131000.000000, 773
131100.000000, 773
131200.000000, 773
131300.000000, 775
131400.000000, 775
131500.000000, 775
131600.000000, 775
131700.000000, 775
131800.000000, 775
131900.000000, 775
132000.000000, 775
132100.000000, 775
132200.000000, 779
132300.000000, 779
132400.000000, 781
132500.000000, 781
132600.000000, 782
132700.000000, 782
132800.000000, 782
132900.000000, 782
133000.000000, 782
133100.000000, 784
133200.000000, 786
133300.000000, 786
133400.000000, 786
133500.000000, 786
133600.000000, 786
133700.000000, 786
133800.000000, 786
133900.000000, 786
134000.000000, 786
134100.000000, 786
134200.000000, 786
134300.000000, 786
134400.000000, 786
134500.000000, 786
134600.000000, 786
134700.000000, 786
134800.000000, 786
134900.000000, 786
135000.000000, 788
135100.000000, 788
135200.000000, 788
135300.000000, 790
135400.000000, 790
135500.000000, 790
135600.000000, 790
135700.000000, 792
135800.000000, 792
135900.000000, 792
136000.000000, 792
136100.000000, 792
136200.000000, 792
136300.000000, 792
136400.000000, 792
136500.000000, 792
136600.000000, 792
136700.000000, 794
136800.000000, 794
136900.000000, 794
137000.000000, 794
137100.000000, 796
137200.000000, 796
137300.000000, 796
137400.000000, 798
137500.000000, 798
137600.000000, 798
137700.000000, 798
137800.000000, 800
137900.000000, 800
138000.000000, 800
138100.000000, 800
138200.000000, 800
138300.000000, 800
138400.000000, 802
138500.000000, 802
138600.000000, 802
138700.000000, 802
138800.000000, 802
138900.000000, 804
139000.000000, 804
139100.000000, 804
139200.000000, 804
139300.000000, 804
139400.000000, 804
139500.000000, 804
139600.000000, 804
139700.000000, 804
139800.000000, 804
139900.000000, 804
140000.000000, 804
140100.000000, 804
140200.000000, 804
140300.000000, 804
140400.000000, 804
140500.000000, 806
140600.000000, 806
140700.000000, 806
140800.000000, 806
140900.000000, 806
141000.000000, 808
141100.000000, 808
141200.000000, 808
141300.000000, 810
141400.000000, 810
141500.000000, 810
141600.000000, 810
141700.000000, 810
141800.000000, 810
141900.000000, 810
142000.000000, 810
142100.000000, 810
142200.000000, 810
142300.000000, 810
142400.000000, 810
142500.000000, 810
142600.000000, 810
142700.000000, 810
142800.000000, 812
142900.000000, 814
143000.000000, 816
143100.000000, 816
143200.000000, 818
143300.000000, 818
143400.000000, 818
143500.000000, 818
143600.000000, 820
143700.000000, 820
143800.000000, 820
143900.000000, 820
144000.000000, 820
144100.000000, 820
144200.000000, 820
144300.000000, 820
144400.000000, 820
144500.000000, 820
144600.000000, 821
144700.000000, 821
144800.000000, 821
144900.000000, 821
145000.000000, 821
145100.000000, 821
145200.000000, 821
145300.000000, 821
145400.000000, 823
145500.000000, 823
145600.000000, 823
145700.000000, 823
145800.000000, 823
145900.000000, 823
146000.000000, 823
146100.000000, 823
146200.000000, 823
146300.000000, 823
146400.000000, 823
146500.000000, 823
146600.000000, 825
146700.000000, 827
146800.000000, 827
146900.000000, 827
147000.000000, 827
147100.000000, 827
147200.000000, 831
147300.000000, 831
147400.000000, 831
147500.000000, 831
147600.000000, 831
147700.000000, 831
147800.000000, 831
147900.000000, 831
148000.000000, 831
148100.000000, 831
148200.000000, 831
148300.000000, 832
148400.000000, 832
148500.000000, 832
148600.000000, 832
148700.000000, 832
148800.000000, 832
148900.000000, 832
149000.000000, 832
149100.000000, 832
149200.000000, 832
149300.000000, 832
149400.000000, 832
149500.000000, 832
149600.000000, 832
149700.000000, 832
149800.000000, 832
149900.000000, 832
150000.000000, 832
150100.000000, 832
150200.000000, 832
150300.000000, 832
150400.000000, 832
150500.000000, 832
150600.000000, 832
150700.000000, 832
150800.000000, 832
150900.000000, 832
151000.000000, 832
151100.000000, 832
151200.000000, 832
151300.000000, 832
151400.000000, 832
151500.000000, 832
151600.000000, 832
151700.000000, 832
151800.000000, 832
151900.000000, 832
152000.000000, 832
152100.000000, 832
152200.000000, 832
152300.000000, 832
152400.000000, 836
152500.000000, 836
152600.000000, 836
152700.000000, 836
152800.000000, 836
152900.000000, 838
153000.000000, 838
153100.000000, 838
153200.000000, 838
153300.000000, 838
153400.000000, 838
153500.000000, 840
153600.000000, 842
153700.000000, 842
153800.000000, 842
153900.000000, 844
154000.000000, 844
154100.000000, 844
154200.000000, 844
154300.000000, 846
154400.000000, 846
154500.000000, 846
154600.000000, 848
154700.000000, 848
154800.000000, 848
154900.000000, 848
